year	numSeeds	infectedNodes
2010	20	{"10970___existing approaches":[],"404___coexist (image)":["7001___iterative method"],"401___self-organization":[],"1337___simulation":["4013___channel capacity"],"416___rate of convergence":[],"10972___resulting indexes":[],"402___multi-agent system":["437___numerous","8718___cognition"],"414___reinforcement learning":[],"624___linear matrix inequality":["623___artificial neural network","5379___genetic regulatory networks","5809___global exponential stability","7834___systems biology","5377___lyapunov–krasovskii functional","3256___social inequality","1725___neutral type","10365___complex network","7836___gene regulatory network","5812___lyapunov fractal","5808___lyapunov functional","10614___global asymptotic stability","5806___time complexity"],"10978___detailed experimental evaluation":[],"412___programming paradigm":[],"10974___query processing":[],"1338___cognitive radio":["4728___overhead (computing)","4012___interaction"],"10976___inverted lists":[],"410___whole earth \u0027lectronic link":["422___action selection"],"10967___early termination techniques":[],"406___interference (communication)":[],"408___algorithm":["119___numerical analysis","10207___decision tree","9362___stationary process","2845___data mining","419___real-time clock","118___mathematical optimization","117___particle swarm optimization","2846___machine learning"],"418___q-learning":[],"10968___new techniques":[]}
2010	92	{"7039___efficiently share":[],"4305___analysis technique":[],"2543___scheduling (computing)":[],"5377___lyapunov–krasovskii functional":[],"118___mathematical optimization":[],"1966___output communication":[],"3448___network congestion":[],"5531___game theory":[],"6082___opportunistically transmits":[],"10614___global asymptotic stability":[],"10496___evolutionary algorithm":[],"117___particle swarm optimization":[],"402___multi-agent system":[],"6007___web search":[],"1489___spectrum analyzer":[],"3450___operating environment":[],"624___linear matrix inequality":[],"10978___detailed experimental evaluation":[],"1490___height above ground level":[],"9362___stationary process":[],"1965___input multiple":[],"7830___multistability":[],"10967___early termination techniques":[],"4728___overhead (computing)":[],"10495___speaker recognition":[],"7280___underlying application logic":[],"5379___genetic regulatory networks":[],"7834___systems biology":[],"404___coexist (image)":[],"401___self-organization":[],"1728___neural networks":[],"6084___exploiting underutilized channels":[],"6200___english sentence":[],"7288___business scenario":[],"4013___channel capacity":[],"1337___simulation":[],"5808___lyapunov functional":[],"414___reinforcement learning":[],"412___programming paradigm":[],"7044___cognitive radio networks":[],"10974___query processing":[],"1338___cognitive radio":[],"7040___diversity techniques":[],"410___whole earth \u0027lectronic link":[],"6088___overlay cognitive ad":[],"406___interference (communication)":[],"3311___social media":[],"3446___context awareness":[],"7282___synergic use":[],"7042___secondary terminals":[],"7284___ontological framework":[],"6202___implemented parser":[],"8718___cognition":[],"5806___time complexity":[],"7001___iterative method":[],"10365___complex network":[],"7836___gene regulatory network":[],"470___centralized computing":[],"2846___machine learning":[],"7279___make inferences":[],"422___action selection":[],"5812___lyapunov fractal":[],"7290___based formalism":[],"10976___inverted lists":[],"6204___semantic representation":[],"7046___spectral resources":[],"6081___hoc network":[],"4012___interaction":[],"418___q-learning":[],"623___artificial neural network":[],"10970___existing approaches":[],"7286___semantic approach":[],"2845___data mining":[],"419___real-time clock":[],"437___numerous":[],"416___rate of convergence":[],"9586___real-time transcription":[],"10972___resulting indexes":[],"3256___social inequality":[],"6206___semantic parsing":[],"119___numerical analysis":[],"3312___important tool":[],"5809___global exponential stability":[],"10207___decision tree":[],"5122___differential evolution ":[],"6008___context information":[],"6199___structure prediction problem":[],"5121___continuous optimization ":[],"6086___gsm bands":[],"1725___neutral type":[],"408___algorithm":[],"10968___new techniques":[]}
2011	5	{"8760___search engines":["8754___long list"],"8774___unprecedented scale":["8776___personalized presentation","8746___promising alternative","8752___ranked lists","8740___critical role"],"8770___search engine utility":[],"8762___automatic clustering procedure":["8778___personalized clustering","8742___topic navigation","8758___disparate search results"],"8748___coherent clusters allowing":["8772___clustering divides"]}
2011	10	{"8756___common strategy":["8750___clustering results"],"8780___clustering algorithms":[],"8760___search engines":["8766___introduce clusteringwiki","8776___personalized presentation"],"8774___unprecedented scale":[],"8770___search engine utility":[],"8778___personalized clustering":[],"8762___automatic clustering procedure":[],"8746___promising alternative":[],"8748___coherent clusters allowing":["8764___wiki interface"],"8752___ranked lists":[]}
2011	20	{"8756___common strategy":[],"8768___search results":[],"8760___search engines":[],"8758___disparate search results":[],"8770___search engine utility":[],"8754___long list":[],"8776___personalized presentation":[],"8750___clustering results":[],"8762___automatic clustering procedure":[],"8746___promising alternative":[],"8752___ranked lists":[],"8744___membership structure":[],"8780___clustering algorithms":["8764___wiki interface"],"8772___clustering divides":[],"8774___unprecedented scale":[],"8742___topic navigation":[],"8739___increasingly inadequate":[],"8778___personalized clustering":[],"8748___coherent clusters allowing":[],"8766___introduce clusteringwiki":[]}
2011	100	{"7181___experimental results":[],"2134___mathematical optimization":[],"243___checking (action)":[],"6123___hopfield network":[],"1010___quality of service":[],"3___linear matrix inequality":[],"3062___resonance":[],"2820___differential evolution":[],"8774___unprecedented scale":[],"2590___impulses":[],"3118___neural network simulation":[],"8760___search engines":[],"1004___simulation":[],"9796___fairness measure":[],"8762___automatic clustering procedure":[],"1722___reinforcement learning":[],"1205___cognitive radio":[],"3436___approximation algorithm":[],"135___interference (communication)":[],"805___swarm robotics ":[],"8748___coherent clusters allowing":[],"2476___pus negotiate":[],"8770___search engine utility":[],"2332___mixture hmms":[],"10696___model selection":[],"7198___recently andrieu doucet":[],"8664___parallel applications":[],"10695___support vector machine":[],"4155___parameter adaptation":[],"2472___key idea":[],"8666___important factor":[],"136___multitier architecture":[],"8756___common strategy":[],"7182___knowledge base":[],"9791___low-power broadcasting":[],"2330___network hmms":[],"808___swarm intelligence ":[],"7196___general framework":[],"248___social inequality":[],"3434___nonlinear system":[],"7200___using particle filters":[],"8746___promising alternative":[],"2058___autonomous robot":[],"2474___multiple primary users":[],"8752___ranked lists":[],"3116___numerical analysis":[],"8668___achieve high performance":[],"8780___clustering algorithms":[],"7195___construct proposal kernels":[],"8778___personalized clustering":[],"8663___hard problem":[],"2592___distributed delays":[],"5073___evolutionary algorithm":[],"2466___generalization error":[],"2819___particle swarm optimization":[],"3066___tree rearrangement":[],"8750___clustering results":[],"2478___proposed algorithm":[],"8742___topic navigation":[],"9688___influence maximization":[],"1758___queried question based":["1757___question search"],"246___exponential":[],"8768___search results":[],"138___signal-to-interference-plus-noise ratio":[],"1203___channel capacity":[],"2468___maximal set":[],"8776___personalized presentation":[],"9407___convex function":[],"2594___hopfield-type neural networks":[],"2471___multiple secondary users":[],"9410___ising model":[],"3064___plasmon":[],"8772___clustering divides":[],"2329___dependent deep":[],"8739___increasingly inadequate":[],"1210___software deployment":[],"8754___long list":[],"1265___time complexity":[],"6602___s ability":[],"2465___discrepancy function":[],"5479___centralized computing":[],"4___lyapunov fractal":[],"6222___broadcast delay":[],"8744___membership structure":[],"2334___discriminatively trained gaussian":[],"1684___interaction":[],"8766___introduce clusteringwiki":[],"2589___artificial neural network":["3106___synchronization (computer science)"],"8758___disparate search results":[],"7184___entity linking":[],"1003___telecommunications link":[],"8764___wiki interface":[],"806___self-organization ":[],"7540___experiment":[],"6604___population diversity":[],"8740___critical role":[],"9687___expected spread":[],"6220___spectral leakage":[],"1720___algorithm":["3534___machine learning"],"6237___stochastic neural network":[]}
2012	5	{"1827___approach improves":[],"1838___transfer learning challenge":["1844___dramatically increase","1846___prior work"],"1834___sparse coding":["1832___nips 2011 workshop"],"1828___latent factors":[],"1326___algorithm":["6145___deep learning","10516___signal-to-interference-plus-noise ratio","10518___frequency band","1324___interference (communication)","7030___transmitter","1632___reinforcement learning"]}
2012	10	{"1836___learning hierarchical models":[],"1827___approach improves":["1832___nips 2011 workshop"],"1842___supervised learning capabilities":[],"1830___exploit parallel architectures":[],"1846___prior work":[],"1838___transfer learning challenge":["1848___factor model"],"1834___sparse coding":[],"1828___latent factors":[],"1844___dramatically increase":[],"1326___algorithm":["6145___deep learning","10965___class","11922___trees (plant)"]}
2012	20	{"763___artificial neural network":["766___overfitting","9582___time complexity","764___dropout (neural networks)","768___test data"],"1836___learning hierarchical models":[],"2894___mathematical optimization":["5527___gradient","2892___particle swarm optimization"],"1832___nips 2011 workshop":[],"1323___simulation":["6597___cross-validation (statistics)"],"968___fuzzy control system":[],"1848___factor model":[],"1846___prior work":[],"1838___transfer learning challenge":[],"1834___sparse coding":[],"2048___cognitive radio":[],"1827___approach improves":[],"1842___supervised learning capabilities":[],"1830___exploit parallel architectures":[],"970___experiment":["11205___fuzzy logic","4716___evolutionary algorithm","2891___benchmark (computing)"],"1324___interference (communication)":["10374___coexist (image)","10404___sparse matrix","1627___telecommunications link","1632___reinforcement learning","10776___software deployment"],"1840___training set size":[],"1828___latent factors":[],"1844___dramatically increase":[],"1326___algorithm":["6145___deep learning","11922___trees (plant)","4032___receiver operating characteristic","1636___q-learning","6148___machine learning"]}
2012	98	{"11527___genetic operator":[],"4146___densely linked clusters":[],"2894___mathematical optimization":[],"1834___sparse coding":[],"5164___linear matrix inequality":[],"6249___combinatorial optimization":[],"11922___trees (plant)":[],"5527___gradient":[],"9830___sampling - surgical action":[],"1484___neural network simulation":[],"1330___user behavior":[],"10518___frequency band":[],"10374___coexist (image)":[],"11531___neural networks":[],"972___preprocessor":[],"5530___optimization problem":[],"1323___simulation":[],"1838___transfer learning challenge":[],"1632___reinforcement learning":[],"6362___linear combination":[],"11111___data models":[],"2048___cognitive radio":[],"10965___class":[],"2899___premature convergence":[],"7744___expectation–maximization algorithm":[],"4152___truth data":[],"10404___sparse matrix":[],"1324___interference (communication)":[],"7828___efficient approximation algorithm":[],"4032___receiver operating characteristic":[],"9696___unsupervised algorithms":[],"968___fuzzy control system":[],"11570___randomness":[],"6148___machine learning":[],"4717___computation":[],"7827___diffusion network":[],"6361___paper describes":[],"1636___q-learning":[],"9388___draw samples":[],"11929___knapsack problem":[],"4025___radio frequency":[],"9832___sampling (signal processing)":[],"964___supervised learning":[],"10260___memristor":[],"966___missing data":[],"1486___social inequality":[],"4036___autonomous robot":[],"5162___numerical analysis":[],"9695___extract relations":[],"11532___neural network software":[],"1827___approach improves":[],"4034___cyclostationary process":[],"11112___predictive models":[],"9698___tagging arguments":[],"1828___latent factors":[],"5975___genetic algorithm":[],"766___overfitting":[],"4716___evolutionary algorithm":[],"2892___particle swarm optimization":[],"1846___prior work":[],"6597___cross-validation (statistics)":[],"1842___supervised learning capabilities":[],"1844___dramatically increase":[],"1329___search results":[],"10516___signal-to-interference-plus-noise ratio":[],"8307___time delay ":[],"764___dropout (neural networks)":[],"2891___benchmark (computing)":[],"1830___exploit parallel architectures":[],"4151___labeled ground":[],"6961___parallel computing":[],"768___test data":[],"1482___recurrent neural network":[],"1836___learning hierarchical models":[],"10776___software deployment":[],"4038___cognition":[],"11205___fuzzy logic":[],"9582___time complexity":[],"4142___main organizing principles":[],"10259___recurrent neural networks":[],"4144___network communities":[],"8308___neural networks ":[],"1840___training set size":[],"6962___graphics processing unit":[],"763___artificial neural network":[],"9387___complex simple mcmc":[],"963___data mining":[],"1832___nips 2011 workshop":[],"1848___factor model":[],"1627___telecommunications link":[],"4141___nodes organize":[],"6145___deep learning":[],"970___experiment":[],"11932___inference engine":[],"9828___synchronization (computer science)":[],"11569___optical character recognition":[],"1326___algorithm":[],"7030___transmitter":[]}
2013	5	{"7012___andrew y. ng":[],"7014___richard socher":["10007___lukás burget"],"7011___christopher d. manning":["10022___andriy mnih"],"10008___wen-tau yih":[],"8282___tomas mikolov":[]}
2013	10	{"7012___andrew y. ng":[],"10016___stefan kombrink":[],"10012___geoffrey zweig":[],"10018___peter d. turney":[],"7014___richard socher":[],"7011___christopher d. manning":["8280___kai chen","8271___gregory s. corrado"],"10007___lukás burget":[],"10008___wen-tau yih":["10022___andriy mnih"],"10010___yee whye teh":["10024___jan cernocký"],"8282___tomas mikolov":[]}
2013	20	{"797___artificial neural network":["4300___recurrent neural network","6608___spectral leakage"],"10022___andriy mnih":[],"2651___sampling (signal processing)":["2654___optimization problem","6813___data synchronization"],"7012___andrew y. ng":[],"10016___stefan kombrink":[],"1090___mathematical optimization":["996___hybrid optimization","6630___differential evolution","1106___experiment","1092___duality gap","997___taguchi method"],"1197___simulation":["9979___self-organization","6946___biological neural networks","8618___dynamic programming","2746___telecommunications link","2756___interference (communication)","9984___organizing (structure)","1239___reinforcement learning"],"6949___nonlinear system":["11242___navier–stokes equations","6952___block cipher mode of operation","1086___iteration","11254___quintic function"],"10024___jan cernocký":[],"10008___wen-tau yih":[],"798___lyapunov fractal":["4694___stability"],"10012___geoffrey zweig":[],"10018___peter d. turney":[],"7014___richard socher":["8272___jeffrey dean","8271___gregory s. corrado"],"5577___approximation algorithm":[],"7011___christopher d. manning":[],"10007___lukás burget":[],"10010___yee whye teh":[],"1198___algorithm":["1199___cognitive radio","2758___cell (microprocessor)","3252___central processing unit","1496___machine learning","1240___q-learning","3247___deep learning","5653___performance"],"8282___tomas mikolov":[]}
2013	100	{"1090___mathematical optimization":["5558___taguchi methods"],"10008___wen-tau yih":[],"1___linear matrix inequality":[],"3632___stackelberg game formulation":[],"7179___variational principle":[],"1299___information extraction":[],"710___ready ontologies":[],"6816___sampling - surgical action":[],"10018___peter d. turney":[],"1448___neural network simulation":[],"5169___bernoulli polynomials":[],"10007___lukás burget":[],"6813___data synchronization":[],"5176___couplings":[],"8622___neural networks":[],"9979___self-organization":[],"2654___optimization problem":[],"1197___simulation":[],"5170___complex networks":[],"1239___reinforcement learning":[],"5172___mean squared error":["6948___stochastic process","5224___complex network"],"11025___empirical correlations":[],"2750___backhaul (telecommunications)":[],"7014___richard socher":[],"1302___wikipedia":[],"5577___approximation algorithm":["6952___block cipher mode of operation"],"2756___interference (communication)":[],"3628___stochastic learning":[],"5184___probability":[],"11233___collocation method":[],"716___quality linked":[],"5186___randomness":["7816___convolutional neural network","7820___matrix regularization","7815___dropout (neural networks)"],"712___novel approach":[],"11028___support vector machine":[],"714___converting text":[],"707___linguistic frame semantics":[],"1300___named entity":[],"10012___geoffrey zweig":[],"1240___q-learning":["5653___performance"],"2758___cell (microprocessor)":[],"8280___kai chen":[],"2651___sampling (signal processing)":[],"7012___andrew y. ng":[],"7803___bayesian network":[],"2___social inequality":["5815___jensen\u0027s inequality"],"1092___duality gap":[],"6949___nonlinear system":[],"10867___statistical model":[],"11254___quintic function":[],"801___numerical analysis":[],"6198___word embedding":["7010___text corpus"],"9984___organizing (structure)":[],"718___acceptable time":[],"5178___stochastic processes":[],"10016___stefan kombrink":[],"8271___gregory s. corrado":[],"11234___gauss–kronrod quadrature formula":[],"1623___particle swarm optimization":["6812___nearest neighbor classifier"],"7808___topic model":[],"996___hybrid optimization":["997___taguchi method"],"7180___calculus of variations":[],"1085___convex optimization":[],"10010___yee whye teh":[],"708___ontology design":[],"8282___tomas mikolov":[],"1654___dynamic multi":["1653___single solution does","11015___objective optimisation problems","1655___objective optimisation"],"10022___andriy mnih":[],"11236___algebraic equation":[],"1304___semi-structured resources":[],"3627___combining game theory":[],"10874___greedy algorithm":[],"11238___newton–cotes formulas":[],"10868___boltzmann machine":[],"1088___frank–wolfe algorithm":[],"4300___recurrent neural network":[],"3630___tier femtocell networks":[],"8618___dynamic programming":[],"720___ontology design patterns":[],"798___lyapunov fractal":[],"10872___dbm":[],"6840___recurrent neural networks":["6846___state estimation"],"8272___jeffrey dean":[],"11244___error analysis (mathematics)":[],"11026___computer program":[],"10956___coefficient":[],"7011___christopher d. manning":[],"797___artificial neural network":["6608___spectral leakage"],"5182___vertex":[],"5180___synchronization":[],"10024___jan cernocký":[],"2746___telecommunications link":["2745___benchmark (computing)"],"5188___switches":[],"11242___navier–stokes equations":[],"1106___experiment":[],"4692___numerical method":[],"5174___synchronization (computer science)":[],"1086___iteration":[],"2751___throughput":[],"1198___algorithm":["1199___cognitive radio","6630___differential evolution","3252___central processing unit"],"11250___b-spline":[]}
2014	5	{"77___artificial neural network":["2696___abdel-rahman mohamed","4184___statistical machine translation","9856___recursive neural network","10579___lyapunov–krasovskii functional","5570___finite-time stabilization","6612___time complexity","78___deep learning","10000___periodic solution","4444___biological neural networks","80___computer vision","5818___random neural network","1674___alex krizhevsky","9203___pixel","6420___phil blunsom","2674___quoc v. le","4192___richard m. schwartz","9858___bag-of-words model","5566___baseline (configuration management)","3536___computation","2680___yoshua bengio","5967___feasible region"],"252___mathematical optimization":["1333___benchmark (computing)","1000___velocity (software development)","1745___sampling - surgical action","11190___information retrieval","5858___metaheuristic search (ms)","8262___cuckoo search ","259___genetic algorithm","5864___neighborhood search (ns) operator","8259___yang","5854___search algorithm","936___premature convergence"],"280___optimal control":["284___markov decision process","240___mathematical model"],"272___nonlinear system":["83___iterative method","267___usb on-the-go"],"604___lyapunov fractal":["10220___mathematics","1751___fuzzy control system","6343___complex network"]}
2014	10	{"2568___numerical analysis":["6166___computer performance","5570___finite-time stabilization","10700___krill herd (kh) ","1658___neural network","267___usb on-the-go"],"77___artificial neural network":["6348___neural network software","2696___abdel-rahman mohamed","78___deep learning","5604___imagenet","10000___periodic solution","10579___lyapunov–krasovskii functional","5818___random neural network","4446___social inequality","82___language model","2690___navdeep jaitly","1672___geoffrey e. hinton","81___multimodal interaction","6108___linear matrix inequality","2688___alex graves"],"1669___ilya sutskever":["4196___zhongqiang huang","2672___oriol vinyals","6416___neural machine translation"],"252___mathematical optimization":["7728___rate of convergence","1745___sampling - surgical action","8081___convex optimization","259___genetic algorithm","8572___constrained optimization","10699___global optimization problem ","1336___evolutionary algorithm","10448___bil herd","11190___information retrieval","4133___global optimization"],"280___optimal control":["83___iterative method"],"255___iteration":[],"272___nonlinear system":["282___neural networks","256___simulation","4737___formal system","4740___fuzzy logic","3211___control theory","1464___reinforcement learning"],"4744___approximation algorithm":["1163___sampling (signal processing)","7155___partition function (mathematics)","1164___noise reduction","8097___n-gram","8098___skip list"],"84___algorithm":["7792___data stream mining","284___markov decision process"],"604___lyapunov fractal":["4444___biological neural networks","9701___mean squared error","1751___fuzzy control system","6612___time complexity","8574___http public key pinning","6343___complex network"]}
2014	20	{"77___artificial neural network":["5604___imagenet","7785___activation function","9858___bag-of-words model","4183___yang liu","10388___state space","2690___navdeep jaitly","4446___social inequality","82___language model","78___deep learning","2678___jacob devlin","10000___periodic solution","6424___deep learning papers review at neurotechnology: attention mechanisms neurotechnology mar 15 2017","5818___random neural network","602___recurrent neural network","81___multimodal interaction","5566___baseline (configuration management)","4200___john makhoul","4196___zhongqiang huang","9856___recursive neural network"],"4184___statistical machine translation":["6416___neural machine translation","6422___bart van merrienboer"],"1669___ilya sutskever":["2696___abdel-rahman mohamed","2674___quoc v. le","1672___geoffrey e. hinton","6426___nal kalchbrenner","3536___computation","5967___feasible region","1674___alex krizhevsky"],"252___mathematical optimization":["5864___neighborhood search (ns) operator","1745___sampling - surgical action","1336___evolutionary algorithm","10448___bil herd","8262___cuckoo search ","658___optimization problem","10700___krill herd (kh) ","10699___global optimization problem "],"276___bellman equation":[],"274___dynamic programming":[],"256___simulation":["4737___formal system","3211___control theory","1464___reinforcement learning"],"280___optimal control":[],"4190___encoder":[],"272___nonlinear system":[],"4198___matthew d. zeiler":["4192___richard m. schwartz"],"604___lyapunov fractal":["10220___mathematics","1751___fuzzy control system","7728___rate of convergence","6343___complex network","10222___mathematical induction","9701___mean squared error","8574___http public key pinning"],"2568___numerical analysis":["6612___time complexity","1658___neural network"],"284___markov decision process":[],"255___iteration":[],"2669___kyunghyun cho":["4210___nicolas boulanger-lewandowski"],"300___neural network simulation":["6348___neural network software","4447___exponential","303___jacobi method","5570___finite-time stabilization"],"4744___approximation algorithm":["5785___generative model"],"267___usb on-the-go":["240___mathematical model"],"84___algorithm":["7792___data stream mining"]}
2014	100	{"4200___john makhoul":[],"252___mathematical optimization":["253___ant colony optimization algorithms","1745___sampling - surgical action","662___feature selection","4133___global optimization","8262___cuckoo search ","259___genetic algorithm"],"6166___computer performance":[],"10654___quality of service":[],"4190___encoder":[],"6108___linear matrix inequality":["10579___lyapunov–krasovskii functional"],"11602___designed algorithm":[],"11618___proposed design approach":[],"1672___geoffrey e. hinton":["2690___navdeep jaitly"],"300___neural network simulation":["4447___exponential","10388___state space"],"11596___finite time":[],"1674___alex krizhevsky":[],"282___neural networks":[],"658___optimization problem":["3305___stochastic gradient descent"],"256___simulation":["1662___cognitive radio","3211___control theory","1464___reinforcement learning","7257___throughput","1666___transmitter"],"2041___linear matrix inequalities":["2042___genetic regulatory networks"],"936___premature convergence":[],"4744___approximation algorithm":["9736___in-place algorithm","5475___scalability","5785___generative model"],"1664___interference (communication)":[],"11606___sufficient condition":[],"8572___constrained optimization":[],"4184___statistical machine translation":[],"5860___particle swarm optimization (pso)":[],"2672___oriol vinyals":[],"1394___convolutional neural network":[],"11612___bounded uncertainties":[],"3536___computation":["5967___feasible region"],"11614___uncertain nonlinear mjss":[],"7155___partition function (mathematics)":[],"1391___xiang zhang":[],"11604___numerical example":[],"11022___multitier architecture":[],"1163___sampling (signal processing)":[],"7728___rate of convergence":[],"5858___metaheuristic search (ms)":[],"4446___social inequality":["6348___neural network software"],"272___nonlinear system":["5570___finite-time stabilization"],"6587___markovian jump parameters":[],"4198___matthew d. zeiler":[],"11185___mimo":[],"11616___time passive controller":[],"2568___numerical analysis":["1658___neural network","10699___global optimization problem ","10700___krill herd (kh) ","10448___bil herd"],"2678___jacob devlin":[],"11364___mimo-ofdm":[],"5856___metaheuristic":[],"5566___baseline (configuration management)":["9858___bag-of-words model","9856___recursive neural network"],"6416___neural machine translation":[],"5864___neighborhood search (ns) operator":[],"303___jacobi method":[],"1000___velocity (software development)":[],"280___optimal control":[],"1336___evolutionary algorithm":[],"251___particle swarm optimization":["1620___uncertainty"],"11592___time bounded":[],"6422___bart van merrienboer":[],"11590___fuzzy model":[],"2674___quoc v. le":[],"11374___constraint algorithm":[],"6424___deep learning papers review at neurotechnology: attention mechanisms neurotechnology mar 15 2017":[],"240___mathematical model":[],"8081___convex optimization":[],"268___hamilton–jacobi–bellman equation":[],"8574___http public key pinning":["6343___complex network"],"11610___admissible uncertainties":[],"5854___search algorithm":[],"7156___autoencoder":[],"1669___ilya sutskever":[],"276___bellman equation":[],"6426___nal kalchbrenner":[],"1333___benchmark (computing)":[],"4196___zhongqiang huang":[],"11594___stochastically finite":[],"11608___appropriate lyapunov":[],"2669___kyunghyun cho":[],"6420___phil blunsom":[],"602___recurrent neural network":[],"4183___yang liu":[],"11360___rayleigh fading":[],"11370___x.690":[],"274___dynamic programming":[],"11366___shadowing (histology)":[],"83___iterative method":[],"11376___bit error rate":[],"604___lyapunov fractal":["9701___mean squared error","1751___fuzzy control system","10220___mathematics","10222___mathematical induction"],"11372___coefficient":[],"267___usb on-the-go":[],"4210___nicolas boulanger-lewandowski":[],"10325___point of view (computer hardware company)":[],"4192___richard m. schwartz":[],"11600___optimal finite":[],"77___artificial neural network":["78___deep learning","5604___imagenet","7785___activation function","10000___periodic solution","5818___random neural network","80___computer vision"],"2680___yoshua bengio":[],"1332___experiment":["5935___freebase","5936___entity","7734___knowledge graph"],"11598___paper studies":[],"284___markov decision process":[],"255___iteration":[],"1164___noise reduction":[],"6590___krasovskii functional":[],"9203___pixel":[],"84___algorithm":["7792___data stream mining","258___machine learning"]}
2015	5	{"1436___numerical analysis":["2101___dynamic programming","6765___time complexity","7726___correctness (computer science)"],"87___artificial neural network":["1257___loss function","8116___elm","6058___extreme learning machine ","92___computer vision","4850___memristor","4328___doina precup","1437___theory","88___imagenet","90___convolutional neural network","9347___categorization","1419___memristor-based neural networks","6900___geoffrey e. hinton","6898___christian szegedy","1347___filter bank","1422___synchronization","6896___ilya sutskever","6902___alex krizhevsky"],"124___mathematical optimization":["121___benchmark (computing)","10577___spectral efficiency","675___maxima and minima","6891___statistical classification","3510___bayesian optimization","3519___markov chain","1382___genetic algorithm","568___iteration","1381___unit commitment","567___convex function"],"664___nonlinear system":["10286___nonlinear systems","4322___robot","5628___approximation","2281___converge","4324___trust region","2343___controllers","2106___optimal control","4307___yuval tassa","663___hamilton–jacobi–bellman equation","2290___approximation algorithm","2445___control system","666___system dynamics","4314___tom erez"],"630___algorithm":["629___throughput","1267___well-posed problem","2822___stochastic gradient descent","634___machine learning","2818___decision tree learning","1040___supervised learning"]}
2015	10	{"1436___numerical analysis":["121___benchmark (computing)","6765___time complexity","2260___network topology","7726___correctness (computer science)","2255___anatomy regional","3620___continuous optimization"],"87___artificial neural network":["1257___loss function","1259___feedforward neural network","2872___recurrent neural network","8116___elm","90___convolutional neural network","92___computer vision","2784___neural network simulation","4320___honglak lee","1347___filter bank","3472___map","1438___cluster analysis","88___imagenet","9347___categorization"],"124___mathematical optimization":["666___system dynamics","122___artificial bee colony algorithm","10577___spectral efficiency","675___maxima and minima","6891___statistical classification","1281___convex optimization","3510___bayesian optimization","3519___markov chain","1382___genetic algorithm","1381___unit commitment"],"674___optimization problem":[],"4324___trust region":[],"678___simulation":["4920___block cipher mode of operation","5394___multi-agent system","10284___adaptive systems","5402___power semiconductor device","3213___channel capacity","10286___nonlinear systems","10276___observers","2283___formal system","5400___coexist (image)"],"4328___doina precup":[],"664___nonlinear system":["5628___approximation","2281___converge","2343___controllers","4312___satinder p. singh","663___hamilton–jacobi–bellman equation","2290___approximation algorithm","670___reinforcement learning","4308___emanuel todorov","4307___yuval tassa","4326___sergey levine"],"630___algorithm":["1040___supervised learning","2566___real-time transcription","629___throughput","1267___well-posed problem","2822___stochastic gradient descent","634___machine learning","2818___decision tree learning"],"1284___lyapunov fractal":["4851___stabilization","1282___fuzzy control system","7715___synchronization (computer science)","2786___social inequality","2299___control theory"]}
2015	20	{"87___artificial neural network":["1257___loss function","2869___speech recognition","1040___supervised learning","6058___extreme learning machine ","92___computer vision","4850___memristor","3472___map","3260___interval time-varying delay","634___machine learning","3262___linear matrix inequality (lmi)","1437___theory","1438___cluster analysis","2818___decision tree learning","88___imagenet","9347___categorization","8116___elm","90___convolutional neural network","6898___christian szegedy","1347___filter bank","6896___ilya sutskever","6900___geoffrey e. hinton"],"4314___tom erez":[],"794___neural networks":["9264___memory intensive making","793___activation function","2786___social inequality","9262___computationally intensive","9268___imagenet dataset","9258___remaining connections","9257___embedded systems"],"124___mathematical optimization":["675___maxima and minima","6891___statistical classification","663___hamilton–jacobi–bellman equation","3510___bayesian optimization","3519___markov chain"],"674___optimization problem":[],"4324___trust region":[],"678___simulation":["144___compaq lte","629___throughput","2290___approximation algorithm"],"2106___optimal control":["2463___bellman equation","2445___control system"],"4308___emanuel todorov":[],"4328___doina precup":[],"4307___yuval tassa":[],"664___nonlinear system":["10286___nonlinear systems","5628___approximation","2281___converge","2286___fuzzy logic","2343___controllers","2462___interaction","670___reinforcement learning","10276___observers","4920___block cipher mode of operation","10273___output feedback","10284___adaptive systems"],"1284___lyapunov fractal":["4851___stabilization","7715___synchronization (computer science)","1281___convex optimization","2784___neural network simulation"],"1436___numerical analysis":["2255___anatomy regional","6765___time complexity","5124___tcp global synchronization","2260___network topology","7726___correctness (computer science)","9324___adaptive algorithm","2258___http public key pinning"],"121___benchmark (computing)":["1036___experiment","10906___learning disorders","1382___genetic algorithm","10904___increment","6869___sparse matrix","9705___pattern recognition","1381___unit commitment","6867___online and offline"],"4322___robot":[],"4312___satinder p. singh":[],"4326___sergey levine":[],"4320___honglak lee":[],"630___algorithm":["2822___stochastic gradient descent"]}
